name,fonction_1,fonction_2,fonction_3,fonction_4,fonction_5,fonction_6,fonction_7,fonction_8,fonction_9,fonction_10,fonction_11,nom_simplifie
NITROETHANE,Solvant,,,,,,,,,,,ingrédient cosmétique
NITROGEN,Agent propulseur,,,,,,,,,,,ingrédient cosmétique
NITROPHENOL,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
NITROUS OXIDE,Agent propulseur,,,,,,,,,,,ingrédient cosmétique
NOBILETIN,Antimicrobien,Antioxydant,Conservateur,,,,,,,,,ingrédient cosmétique
NONADECANE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
NONANAL,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
NONANE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-1,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-11,Anti-séborrhée,Agent de protection de la peau,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-18,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-22,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-23,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-29 HEXAPEPTIDE-8,Non classé,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-29 PENTAPEPTIDE-4,Emollient,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-4,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-6,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-7,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONAPEPTIDE-8,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONENOL,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NONFAT DRY MILK EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NONOXYNOL-1,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-10,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-12,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-12 IODINE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-14,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-15,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-20,Agent émulsifiant,Tensioactif,Agent tensioactif - Solubilisant,,,,,,,,,ingrédient cosmétique
NONOXYNOL-4,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-40,Tensioactif,Agent tensioactif - Solubilisant,,,,,,,,,,ingrédient cosmétique
NONOXYNOL-9,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
NONYL ACETATE,Emollient,Agent parfumant,,,,,,,,,,ingrédient cosmétique
NONYL ALCOHOL,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
NONYL NONOXYNOL-10,Tensioactif,,,,,,,,,,,ingrédient cosmétique
NONYL NONOXYNOL-30,Agent nettoyant,,,,,,,,,,,ingrédient cosmétique
NOOTKATONE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
NOPYL ACETATE,Agent masquant,,,,,,,,,,,ingrédient cosmétique
NORDIHYDROGUAIARETIC ACID,Antioxydant,,,,,,,,,,,ingrédient cosmétique
NOVOSIEVERSIA GLACIALIS EXTRACT,,,,,,,,,,,,extrait végétal
NUPHAR JAPONICUM ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NUPHAR LUTEUM LEAF EXTRACT,Agent de protection de la peau,,,,,,,,,,,extrait végétal
NUPHAR LUTEUM ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYCTANTHES ARBOR-TRISTIS FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYCTANTHES ARBOR-TRISTIS LEAF EXTRACT,Emollient,,,,,,,,,,,extrait végétal
NYLON 6/12,Agent Absorbant,Agent de foisonnement,Opacifiant,,,,,,,,,ingrédient cosmétique
NYLON-10/10,Agent de foisonnement,Opacifiant,,,,,,,,,,ingrédient cosmétique
NYLON-11,Agent de foisonnement,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
NYLON-12,Agent de foisonnement,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
NYLON-12 FLUORESCENT BRIGHTENER 230 SALT,Opacifiant,,,,,,,,,,,ingrédient cosmétique
NYLON-6,Agent de foisonnement,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
NYLON-6/12,Agent Absorbant,Agent de foisonnement,Opacifiant,,,,,,,,,ingrédient cosmétique
NYLON-611,Agent Absorbant,,,,,,,,,,,ingrédient cosmétique
NYLON-611/DIMETHICONE COPOLYMER,Conditionneur capillaire,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,silicone
NYLON-66,Agent de foisonnement,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
NYMPHAEA ALBA FLOWER EXTRACT,Agent d'entretien de la peau,Tonifiant,,,,,,,,,,extrait végétal
NYMPHAEA ALBA LEAF CELL EXTRACT,Agent masquant,Agent de protection de la peau,Agent parfumant,Agent arômatisant,,,,,,,,extrait végétal
NYMPHAEA ALBA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA AMPLA FLOWER EXTRACT,,,,,,,,,,,,extrait végétal
NYMPHAEA CAERULEA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA CAERULEA FLOWER OIL,Agent d'entretien de la peau,,,,,,,,,,,huile végétale
NYMPHAEA CAERULEA FLOWER WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
NYMPHAEA CAERULEA LEAF CELL EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA CAERULEA SEED EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA COERULEA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA COERULEA FLOWER WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
NYMPHAEA COERULEA LEAF CELL EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA GIGANTEA FLOWER EXTRACT,Antioxydant,Conditionneur capillaire,Agent masquant,Agent de protection de la peau,Agent parfumant,,,,,,,extrait végétal
NYMPHAEA LOTUS FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA LOTUS ROOT EXTRACT,Astringent,,,,,,,,,,,extrait végétal
NYMPHAEA ODORATA ROOT EXTRACT,Agent rafraîchissant,Tonifiant,,,,,,,,,,extrait végétal
NYMPHAEA STELLATA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
NYMPHAEA STELLATA FLOWER POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
NYMPHAEA TETRAGONA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
O-AMINOPHENOL,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
O-AMINOPHENOL SULFATE,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
O-CRESOL,Antimicrobien,Agent parfumant,,,,,,,,,,ingrédient cosmétique
O-CRESOLPHTHALEIN,,,,,,,,,,,,ingrédient cosmétique
O-CYMEN-5-OL,Antimicrobien,Déodorant,Conservateur,,,,,,,,,ingrédient cosmétique
O-PHENYLPHENOL,Conservateur,,,,,,,,,,,ingrédient cosmétique
O-TOLYL BIGUANIDE,Antioxydant,,,,,,,,,,,ingrédient cosmétique
OAK ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OAK VINEGAR,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OAT AMINO ACIDS,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OATAMIDE MEA,Sinergiste de mousse,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
OCIMENE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
OCIMUM AMERICANUM LEAF OIL,Agent masquant,Agent parfumant,,,,,,,,,,huile végétale
OCIMUM BASILICUM EXTRACT,Antioxydant,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,extrait végétal
OCIMUM BASILICUM FLOWER/LEAF EXTRACT,Tonifiant,,,,,,,,,,,extrait végétal
OCIMUM BASILICUM FLOWER/LEAF/STEM EXTRACT,Tonifiant,,,,,,,,,,,extrait végétal
OCIMUM BASILICUM FLOWER/LEAF/STEM WATER,Agent masquant,Agent parfumant,,,,,,,,,,eau
OCIMUM BASILICUM HAIRY ROOT CULTURE EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OCIMUM BASILICUM HERB EXTRACT,Agent parfumant,,,,,,,,,,,extrait végétal
OCIMUM BASILICUM HERB OIL,Agent parfumant,,,,,,,,,,,huile végétale
OCIMUM BASILICUM LEAF,Tonifiant,,,,,,,,,,,ingrédient cosmétique
OCIMUM BASILICUM LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OCIMUM BASILICUM LEAF POWDER,Tonifiant,,,,,,,,,,,ingrédient cosmétique
OCIMUM BASILICUM LEAF WATER,Agent masquant,Agent d'entretien de la peau,Agent parfumant,Agent arômatisant,,,,,,,,eau
OCIMUM BASILICUM OIL,Agent masquant,Tonifiant,,,,,,,,,,huile végétale
OCIMUM BASILICUM ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OCIMUM BASILICUM SEED,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCIMUM BASILICUM SEED EXTRACT,Antioxydant,,,,,,,,,,,extrait végétal
OCIMUM CANUM HERB EXTRACT,Agent parfumant,,,,,,,,,,,extrait végétal
OCIMUM CANUM HERB OIL,Agent parfumant,,,,,,,,,,,huile végétale
OCIMUM GRATISSIMUM HERB EXTRACT,Agent parfumant,,,,,,,,,,,extrait végétal
OCIMUM GRATISSIMUM HERB OIL,Agent parfumant,,,,,,,,,,,huile végétale
OCIMUM SANCTUM LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OCIMUM SANCTUM LEAF POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCIMUM TENUIFLORUM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OCIMUM TENUIFLORUM OIL,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,huile végétale
OCOTEA QUIXOS LEAF OIL,Solvant,,,,,,,,,,,huile végétale
OCTACOSANYL GLYCOL ISOSTEARATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTADECANE,Emollient,Agent d'entretien de la peau,Solvant,Agent parfumant,,,,,,,,ingrédient cosmétique
OCTADECENE,Solvant,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
OCTADECENE/MA COPOLYMER,Agent stabilisant,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
OCTADECENE/MA COPOLYMER OCTADODECYL/BETA-SITOSTERYL ESTERS,Agent filmogène,,,,,,,,,,,ingrédient cosmétique
OCTADECENEDIOIC ACID,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OCTADECYL DI-T-BUTYL-4-HYDROXYHYDROCINNAMATE,Antioxydant,,,,,,,,,,,ingrédient cosmétique
OCTAFLUOROPENTYL METHACRYLATE,Agent fixant,,,,,,,,,,,ingrédient cosmétique
OCTAHYDRO-METHOXY-TETRAMETHYL-METHANOAZULENE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
OCTAHYDROCOUMARIN,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
OCTANAL,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
OCTANE,Solvant,,,,,,,,,,,ingrédient cosmétique
OCTANEDIOL,Agent plastifiant,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-1,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-11,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-2,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-23,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-3,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-30,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-5,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTAPEPTIDE-7,Agent de protection de la peau,,,,,,,,,,,ingrédient cosmétique
OCTENE,Solvant,,,,,,,,,,,ingrédient cosmétique
OCTENIDINE HCL,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
OCTOCRYLENE,Agent stabilisant,Absorbant UV,Filtre UV,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-1,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-10,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-11,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-12,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-13,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-3,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-40,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-5,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTOXYNOL-9,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTRIZOLE,Absorbant UV,,,,,,,,,,,ingrédient cosmétique
OCTYDODECYL BIS-HYDROXYPROPYL DIMETHICONE CITRATE CROSSPOLYMER,Emollient,Agent d'entretien de la peau,,,,,,,,,,silicone
OCTYL ACETATE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
OCTYL SALICYLATE,,,,,,,,,,,,ingrédient cosmétique
OCTYLACRYLAMIDE/ACRYLATES/BUTYLAMINOETHYL METHACRYLATE COPOLYMER,Antistatique,Agent filmogène,Agent de fixation capillaire,,,,,,,,,ingrédient cosmétique
OCTYLDECANOL,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDECYL OLEATE,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECANOL,Emollient,Agent masquant,Solvant,Agent parfumant,,,,,,,,ingrédient cosmétique
OCTYLDODECETH-16,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECETH-20,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
OCTYLDODECETH-25,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
OCTYLDODECETH-5,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL CITRATE CROSSPOLYMER,Humectant,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL DILINOLEIC ACID/PROPANEDIOL COPOLYMER,Emollient,Agent filmogène,Agent plastifiant,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
OCTYLDODECYL ERUCATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL HYDROXYSTEARATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL ISOSTEARATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL LACTATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL LANOLATE,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL MYRISTATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL NEODECANOATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL NEOPENTANOATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL OCTYLDODECANOATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL OLEATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL OLIVATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL PCA,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL RICINOLEATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL STEARATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL STEAROYL STEARATE,Emollient,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL XYLOSIDE,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYL/PPG-3 MYRISTYL ETHER DIMER DILINOLEATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OCTYLDODECYLTRIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
OCTYLISOTHIAZOLINONE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
ODONTELLA AURITA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
ODONTELLA AURITA OIL,Emollient,,,,,,,,,,,huile végétale
OENANTHE JAVANICA EXTRACT,Antimicrobien,,,,,,,,,,,extrait végétal
OENOCARPUS BACABA FRUIT OIL,Emollient,Hydratant,,,,,,,,,,huile végétale
OENOCARPUS BATAUA ACID,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OENOCARPUS BATAUA FRUIT OIL,Emollient,Hydratant,,,,,,,,,,huile végétale
OENOCARPUS BATAUA SEED OIL,Emollient,,,,,,,,,,,huile végétale
OENOTHERA BIENNIS EXTRACT,Antioxydant,Agent de protection de la peau,Agent d'entretien de la peau - Divers,,,,,,,,,extrait végétal
OENOTHERA BIENNIS FLOWER EXTRACT,Astringent,,,,,,,,,,,extrait végétal
OENOTHERA BIENNIS FLOWER/LEAF/STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OENOTHERA BIENNIS LEAF CELL EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OENOTHERA BIENNIS LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OENOTHERA BIENNIS OIL,Emollient,,,,,,,,,,,huile végétale
OENOTHERA BIENNIS ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OENOTHERA BIENNIS SEED,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
OENOTHERA BIENNIS SEED EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OENOTHERA BIENNIS SPROUT EXTRACT,,,,,,,,,,,,extrait végétal
OENOTHERA LACINIATA EXTRACT,Humectant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,extrait végétal
OENOTHERA ROSEA EXTRACT,Antioxydant,Agent de protection de la peau,,,,,,,,,,extrait végétal
OLAFLUR,Antiplaque,Agent de fixation capillaire,Agent d'hygiène buccale,,,,,,,,,ingrédient cosmétique
OLAX DISSITIFLORA ROOT OIL,Tonifiant,,,,,,,,,,,huile végétale
OLDENLANDIA DIFFUSA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OLEA EUROPAEA BARK EXTRACT,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
OLEA EUROPAEA BRANCH EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OLEA EUROPAEA BUD EXTRACT,Antioxydant,Emollient,,,,,,,,,,extrait végétal
OLEA EUROPAEA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
OLEA EUROPAEA FLOWER WATER,Antioxydant,,,,,,,,,,,eau
OLEA EUROPAEA FRUIT,Agent Abrasif,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA FRUIT EXTRACT,Agent éclaircissant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
OLEA EUROPAEA FRUIT JUICE,Antioxydant,,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA FRUIT OIL,Agent masquant,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,huile végétale
OLEA EUROPAEA FRUIT OIL ETHYL ESTER,Emollient,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,huile végétale
OLEA EUROPAEA FRUIT UNSAPONIFIABLES,Antioxydant,Emollient,Conditionneur capillaire,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA FRUIT WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
OLEA EUROPAEA HUSK OIL,Agent d'entretien de la peau,,,,,,,,,,,huile végétale
OLEA EUROPAEA HUSK POWDER,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA LEAF,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA LEAF CELL EXTRACT,Agent de protection de la peau,Agent arômatisant,,,,,,,,,,extrait végétal
OLEA EUROPAEA LEAF EXTRACT,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,,extrait végétal
OLEA EUROPAEA LEAF EXTRACT (AND) AQUA,,,,,,,,,,,,eau
OLEA EUROPAEA LEAF OIL,Agent parfumant,,,,,,,,,,,huile végétale
OLEA EUROPAEA LEAF POWDER,Agent Abrasif,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA LEAF WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
OLEA EUROPAEA OIL UNSAPONIFIABLES,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,huile végétale
OLEA EUROPAEA SAP EXTRACT,Agent d'entretien de la peau - Divers,,,,,,,,,,,extrait végétal
OLEA EUROPAEA SEED,Agent Abrasif,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA SEED POWDER,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
OLEA EUROPAEA WOOD EXTRACT,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
OLEALKONIUM CHLORIDE,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
OLEAMIDE,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
OLEAMIDE DEA,Antistatique,Sinergiste de mousse,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
OLEAMIDE MEA,Antistatique,Sinergiste de mousse,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
OLEAMIDE MIPA,Antistatique,Sinergiste de mousse,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
OLEAMIDOPROPYL BETAINE,Antistatique,Agent nettoyant,Sinergiste de mousse,Conditionneur capillaire,Agent d'entretien de la peau,Tensioactif,,,,,,ingrédient cosmétique
OLEAMIDOPROPYL PG-DIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
OLEAMINE OXIDE,Antistatique,Agent nettoyant,Sinergiste de mousse,Conditionneur capillaire,Hydrotrope,Tensioactif,,,,,,ingrédient cosmétique
OLEANOLIC ACID,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OLEIC ACID,Emollient,Agent émulsifiant,,,,,,,,,,ingrédient cosmétique
OLEIC/LINOLEIC/LINOLENIC POLYGLYCERIDES,Agent fixant,Emollient,Stabilisateur d'émulsion,Tensioactif,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
OLEIC/PALMITIC/LAURIC/MYRISTIC/LINOLEIC TRIGLYCERIDE,Emollient,,,,,,,,,,,ingrédient cosmétique
OLEOSTEARINE,Agent fixant,Emollient,,,,,,,,,,ingrédient cosmétique
OLEOYL DIPEPTIDE-15,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OLEOYL PINE BARK EXTRACT,Antioxydant,,,,,,,,,,,extrait végétal
OLEOYL SARCOSINE,Antistatique,Agent nettoyant,Conditionneur capillaire,Tensioactif,,,,,,,,ingrédient cosmétique
OLEOYL TETRAPEPTIDE-31,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OLEOYL TYROSINE,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,,ingrédient cosmétique
OLETH-10,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-10 PHOSPHATE,Tensioactif,,,,,,,,,,,ingrédient cosmétique
OLETH-100,Tensioactif,,,,,,,,,,,ingrédient cosmétique
OLETH-11,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-12,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-15,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-16,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-2,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-20,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-23,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-25,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-3,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLETH-3 PHOSPHATE,Tensioactif,,,,,,,,,,,ingrédient cosmétique
OLETH-30,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
OLETH-4,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLETH-4 PHOSPHATE,Tensioactif,,,,,,,,,,,ingrédient cosmétique
OLETH-40,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
OLETH-5,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLETH-5 PHOSPHATE,Tensioactif,,,,,,,,,,,ingrédient cosmétique
OLETH-50,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
OLETH-6,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLETH-7,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLETH-8,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLETH-9,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
OLEUROPEIN AGLYCONE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
OLEUROPEINYL GLUCOSIDE,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
OLEYL ACETATE,Emollient,,,,,,,,,,,ingrédient cosmétique
OLEYL ALCOHOL,Emollient,Agent masquant,Solvant,Agent de contrôle de la viscosité,Agent parfumant,,,,,,,ingrédient cosmétique
OLEYL BETAINE,Antistatique,Agent nettoyant,Sinergiste de mousse,Conditionneur capillaire,Agent d'entretien de la peau,Tensioactif,,,,,,ingrédient cosmétique
OLEYL ERUCATE,Emollient,,,,,,,,,,,ingrédient cosmétique
